url_commit, message
https://github.com/djmuhlestein/fx2lib/commit/bbc99ffe802667f10b2af69afc8acb53cdcce0ce,openfx2 instead of opendefault
https://github.com/djmuhlestein/fx2lib/commit/017d437612d226390dc9b8de17c04abd6c0a2599,minor easier to import stuff
https://github.com/djmuhlestein/fx2lib/commit/fdf00513cfeb0ba708965babe481a570bba2e835,"Since this example uses python, changing build to use distutils"
https://github.com/djmuhlestein/fx2lib/commit/b487dd0483e03378067f28908895c0ec2359bb9a,simple lights example and python firmware loader.
https://github.com/djmuhlestein/fx2lib/commit/5138f7f2a206affcd7356a7ee6c7473043b5bbf9,initial lib file import
https://github.com/djmuhlestein/fx2lib/commit/0b7b70989eb3fb3bb0e1f7d6f9b19e677ac664c6,README file
https://github.com/cypress-io/cypress-cli/commit/7aee2bc796825e6025200341ac7ab724927337c1,release 0.14.0
https://github.com/cypress-io/cypress-cli/commit/c7e867bf782a4b252310961fd295c74f99fe3be4,updated changelog for version: 0.14.0
https://github.com/cypress-io/cypress-cli/commit/abbf2b26cbc1c56a817d7a55c6429c6b5e1c2a9f,"Check version - do not allow new versions to be installed using cypress-cli (#22)

* add Cypress version check

* update tests to pass cypress version

* add tests

* Update error message ;-)

* update readme

* fix chalk and update readme

* Remove additional sections"
https://github.com/cypress-io/cypress-cli/commit/529e4e4809f864e533f74f3baec94ad747550261,"Deprecate cli readme note (#21)

* add deprecated text to the readme

* tweak text a little

* Add link to installing via NPM doc"
https://github.com/cypress-io/cypress-cli/commit/585435e88734781d00e198cffe88fce0df11e1df,bump cypress coffee script and releaser dep
https://github.com/cypress-io/cypress-cli/commit/09e5145ec6d1dc9c15b8ed4521443aedc66e90f6,bump node-version
https://github.com/cypress-io/cypress-cli/commit/f52525b4585aa6d811e8f980aa2f6329d2b3caa0,release 0.13.1
https://github.com/cypress-io/cypress-cli/commit/febcc0d406e34f3b1f27a9ea0cd4132096fab545,updated changelog for version: 0.13.1
https://github.com/cypress-io/cypress-cli/commit/7a763a04d0ca1ae48cc452e039c7f9a51ae4eaa5,"pass --cli-version into cypress, add --record option"
https://github.com/cypress-io/cypress-cli/commit/85902a3687ca7261777f443554f468eca8047db8,release 0.13.0
https://github.com/cypress-io/cypress-cli/commit/4035ec89e6b04cc7fbe4d88dc350a9fddeb8cc2c,updated changelog for version: 0.13.0
https://github.com/cypress-io/cypress-cli/commit/78cb409659bf89b001fc79cbd895c06d6123120c,properly handle --no-record arg
https://github.com/cypress-io/cypress-cli/commit/4bccc47d1fd8aa46e9f63394fddb7436a3ae4d41,accept --key arg for cypress run
https://github.com/cypress-io/cypress-cli/commit/4a1607b5b4134b0a2cc2eedfb5df1ecad6b642d5,continue passing --ci arg for deprecation message
https://github.com/cypress-io/cypress-cli/commit/b869e00015b08e14240245f5420058c3914ce3cf,remove passing --project arg on 'cypress open'
https://github.com/cypress-io/cypress-cli/commit/6e442579964a2a157f62533165ed43e8e095abf2,"deprecate 'cypress ci', expand 'cypress run'

- allow ‘cypress run’ to verify + install if not installed
- no longer pass —ci args
- enable passing —no-record
- deprecate cypress ci message
- check for CYPRESS_RECORD_KEY env var
- refactor some of these horrendous class interfaces (why god why)"
https://github.com/cypress-io/cypress-cli/commit/3f861e1111425814670333090352f86f48742a7b,pull out docs -> reference official docs
https://github.com/cypress-io/cypress-cli/commit/c75695e57332abd3570dd6cae22f69a6b16c018f,conditionally spawn xvfb more intelligently
https://github.com/cypress-io/cypress-cli/commit/fbaa57e9063a4fb250b88293baa73ea8ea43cc06,release 0.12.2
https://github.com/cypress-io/cypress-cli/commit/c8b5671c4f75baa4f207153d1eba0e0da72d52d2,updated changelog for version: 0.12.2
https://github.com/cypress-io/cypress-cli/commit/764d83f77625ab017caf61224e9612487d7b6155,bump core releaser
https://github.com/cypress-io/cypress-cli/commit/36b33003a0f533c2a230e2efa078260bc26d62ea,release 0.12.1
https://github.com/cypress-io/cypress-cli/commit/b7e62cc9837dce319e05b49c35302c29d1d74f4c,updated changelog for version: 0.12.1
https://github.com/cypress-io/cypress-cli/commit/ab8c427fd966ccb8936b43b807fe6528a2e6e44f,bump update notifier
https://github.com/cypress-io/cypress-cli/commit/fbf5160aea870e421ec216d2dcfac41553e61399,Remove Pivotal Tracker link from readme
https://github.com/cypress-io/cypress-cli/commit/399ee0ae5ea10384b8775bc7871b204f545e79a0,Update readme.md
https://github.com/cypress-io/cypress-cli/commit/09742e4d103041dfc5219b4c7c35943d2dc4195e,release 0.12.0
https://github.com/cypress-io/cypress-cli/commit/094ba4e2a039ff77cedf9f13b18fde2b473f26ef,updated changelog for version: 0.12.0
https://github.com/cypress-io/cypress-cli/commit/2ca1f1be4cb8f42cd01f65da635dd1a8bb24d66c,Merge remote-tracking branch 'origin/custom-reporters'
https://github.com/cypress-io/cypress-cli/commit/7553259bc92b42ab1fa7d36d0fd958af44b127e6,remove .only
https://github.com/cypress-io/cypress-cli/commit/0355573ca87d941940da33cdf53ad615c34f947b,add support for reporter options
https://github.com/cypress-io/cypress-cli/commit/64817ffe17029ed3a50cb9783b51386aacdf9554,release 0.11.1
https://github.com/cypress-io/cypress-cli/commit/1988b17260999b7bcfd9a4360d0f9afd6df04329,updated changelog for version: 0.11.1
https://github.com/cypress-io/cypress-cli/commit/6aa28542bfb2f9b94e2b4350f5c625b382dcd112,enable cypress ci to accept --spec argument
https://github.com/cypress-io/cypress-cli/commit/284b7900ed99293873dea1db92b01498e62567cf,unzip with node if spawning process exits with error code
https://github.com/cypress-io/cypress-cli/commit/fc47c9743058915376025d5f669b8a80f11c4b14,tests around ci setting config
https://github.com/cypress-io/cypress-cli/commit/618c33ebce62bb7054c2b120597f80e3cbffa2c7,cypress run + ci --config flag usage
https://github.com/cypress-io/cypress-cli/commit/74438022f6ee4016981df3b831756aafde4b0a97,readme examples for cypress open args
https://github.com/cypress-io/cypress-cli/commit/cffac79367b1fa3995ff33807a95a3a713070ab7,release 0.11.0
https://github.com/cypress-io/cypress-cli/commit/9d27edd94f12dd1405341f4461611cb6900698cf,updated changelog for version: 0.11.0
https://github.com/cypress-io/cypress-cli/commit/a53b11499714df0a9f6d84c10a79f7fcbdb3db5b,created .release.json
https://github.com/cypress-io/cypress-cli/commit/2e8f864d3625316f355cd2060e039cf41324d038,created .node-version
https://github.com/cypress-io/cypress-cli/commit/c6f411a93b5cdc858ce923bdb76b7dfd0dcd6b7f,added @cypress/core-releaser
https://github.com/cypress-io/cypress-cli/commit/cc9d521da132430350c6d957a3ce7521990b8287,removed --no-auto-launch flag
https://github.com/cypress-io/cypress-cli/commit/a2d497961ed5f24675af304dd1dc626ca310feb3,"enable passing args to open

-allow for disable auto launching a project
-support config, env, and port"
https://github.com/cypress-io/cypress-cli/commit/db9cd57580d7e85d078fb419bcdb385fa6f388c6,"enable passing config to run, ci"
https://github.com/cypress-io/cypress-cli/commit/edfff859b0e62a4c117903bfc2cbe563048d9721,readme install cypress-cli
https://github.com/cypress-io/cypress-cli/commit/80801c9fd7b35c1c7399d7784c3c4e7a3b685bc4,release 0.10.1
https://github.com/cypress-io/cypress-cli/commit/f94c052045df040c44f839c215471c201f23b8bd,renamed package to cypress-cli
https://github.com/cypress-io/cypress-cli/commit/07f2ef62bf9fc6467e45719e811ef5ea2eda5a6d,release 0.10.0
https://github.com/cypress-io/cypress-cli/commit/32a9434a87a7c682fa5c27342af53a7c1471701b,doc cypress version
https://github.com/cypress-io/cypress-cli/commit/fd0c00306deff8ec2056753ae4f5a44a9788c494,test around help text
https://github.com/cypress-io/cypress-cli/commit/25581d71a7eb5c34ce908d9a9896ef050272d109,"override version flag to output both CLI + App versions

-added version command as well which does the same thing
-handle situation where version cannot be obtained (due to older
version of cypress)"
https://github.com/cypress-io/cypress-cli/commit/39878be38b192689258a1781808d4bce7d01eeac,release 0.9.1
https://github.com/cypress-io/cypress-cli/commit/a799089f1e5ba7470d45b3f23ca6c393d04df9c5,"use OS X ditto if available for unzip, else now use extract-zip"
https://github.com/cypress-io/cypress-cli/commit/9b3358b51bc95e80d6a8d2c728b192c249eeb7b1,inherit stdin for inquirer support
https://github.com/cypress-io/cypress-cli/commit/d16ec76312ca4a842f160b5ea79548334b8c0d05,release 0.9.0
https://github.com/cypress-io/cypress-cli/commit/23e8d46d09add39b9a5c5e44a9d7374b80f848b0,clarified content / fixed links
https://github.com/cypress-io/cypress-cli/commit/b58b1c2ec6729e662e38cdead48448c895207f21,"added 'remove:ids' command

-this removes ids found in test files in versions of cypress earlier
than 0.14.0"
https://github.com/cypress-io/cypress-cli/commit/65dd33d61a2999c60628f96feb29e293b8f1891d,updated pivotal tracker link
https://github.com/cypress-io/cypress-cli/commit/2aecaa9fcf87402657cea6be94d87f8e2d5b5551,link to pivotal tracker
https://github.com/cypress-io/cypress-cli/commit/c8a71483c80070978e0d02b46406f466629d48bc,release 0.8.2
https://github.com/cypress-io/cypress-cli/commit/7ffa27448d2f2dd5be9a83598c422eef03a54458,fix for setting undefined version due to 301 redirect
https://github.com/cypress-io/cypress-cli/commit/0b828917c1c5137356ee97d065b9013428f0e5c2,release 0.8.1
https://github.com/cypress-io/cypress-cli/commit/01701b0e7a42ff55ec8b7beb4baaee53026dde45,switch to https
https://github.com/cypress-io/cypress-cli/commit/b9168bbf415da6dc0c2be40cdb57cf3d0d608524,release 0.8.0
https://github.com/cypress-io/cypress-cli/commit/2460a71c4582a8f2ad996572112f6a0b0f6183eb,doc fix
https://github.com/cypress-io/cypress-cli/commit/5db48ece52a2b98a20e6ec91e6acf7c0d9fde66b,documentation updates
https://github.com/cypress-io/cypress-cli/commit/cfa3adcc098c20e05eef74e23b5886de1857050a,"fixes #4 - no home env

switch to home-or-tmp in case we're in a docker container without home
env"
https://github.com/cypress-io/cypress-cli/commit/e57f53d4974f5536527a8a3491fcd79b5cb0db96,allow passing --cypress-version to cypress install
https://github.com/cypress-io/cypress-cli/commit/1e01dd8dfbb321618bfde9d0299aeb0a5341002d,"removed smoke test, this caused unnecessary performance reductions"
https://github.com/cypress-io/cypress-cli/commit/04c6ed8ff9191718a2d716196ab88ac755264e1d,added cypress update which just calls into install
https://github.com/cypress-io/cypress-cli/commit/dccc1301f8735d5b0f0d5f11e498d300b8a079ab,release 0.7.5
https://github.com/cypress-io/cypress-cli/commit/d8b560668a859a9b01c199fce94ab483ff3ad5d9,remove console.log
https://github.com/cypress-io/cypress-cli/commit/a7783878d1bf63c8fbf95cda9394e2c405490b2a,release 0.7.4
https://github.com/cypress-io/cypress-cli/commit/39326e3afc066519e57b7933377c9c064e82e660,fix for CI
https://github.com/cypress-io/cypress-cli/commit/6c12960498990ee38dc972c61cc9f59680d3a257,DRY up descriptions
https://github.com/cypress-io/cypress-cli/commit/374884300f58acbec3b87bdaebe0ded708a23f56,added --env option for cypress ci + cypress run
https://github.com/cypress-io/cypress-cli/commit/42a9b34f761fe1bbc4df27cba7e52fcd3c8cc859,"cli no longer returns global program instance.

added tests around cypress bin"
https://github.com/cypress-io/cypress-cli/commit/5550e6574fc8500959b6505a2a11a0b63961d25a,release 0.7.3
https://github.com/cypress-io/cypress-cli/commit/a6af008a516cabb960b1506046676bbc91254c7e,test against multiple versions
https://github.com/cypress-io/cypress-cli/commit/89906ed93d33bcb785600fe7b5faa9cbc6799bff,build multiple node_js versions
https://github.com/cypress-io/cypress-cli/commit/1c2a62a25164ad6f40df38f30f563822fe64da48,"catch decompression errors, upgrade decompress"
https://github.com/cypress-io/cypress-cli/commit/ca65fa0217eecedf3bcbd7948750c216e15a5fc9,release 0.7.2
https://github.com/cypress-io/cypress-cli/commit/6af295de07c78d95731bd24e1b0220865535a109,specify cypress version
https://github.com/cypress-io/cypress-cli/commit/79fb393544a46ee21b23100d6d67130cf158a52c,release 0.7.1
https://github.com/cypress-io/cypress-cli/commit/2d9ad853c2bf8bc4f50f6d4fe2688febb66a127a,reduced ticks on unzip. added version output + opening cypress
https://github.com/cypress-io/cypress-cli/commit/7457b52ad839a3791c1961ee2357a436a01ad902,release 0.7.0
https://github.com/cypress-io/cypress-cli/commit/1fdb96e7506714fbee17d31c5e67b0c861a3f280,explanation + formatting each command
https://github.com/cypress-io/cypress-cli/commit/7e1dd523322db1ab1efb8840b0340cdba46be035,internal refactor / cleanup
https://github.com/cypress-io/cypress-cli/commit/6c2fa258f7a70eb0390d6280b7b5151692b25b95,added 'cypress get:path' CLI command + tests
https://github.com/cypress-io/cypress-cli/commit/60f05d83f57d0ccaf4be345aecc7b612d598ea8f,"do not initially verify cypress app

initially we were verifying cypress without starting XVFB, which would
bomb in CI if the provider was not already running XVFB.

Instead we move this concern out of `cypress ci` and naturally `cypress
run` will start XVFB later on."
https://github.com/cypress-io/cypress-cli/commit/55ef4bbd0f893c8e317a9781cec0dea413a9fc56,added 'cypress open' CLI command + tests
https://github.com/cypress-io/cypress-cli/commit/9f879696d9fbd3f6db0a9bd6fe1c4edc2d5be063,release 0.6.0
https://github.com/cypress-io/cypress-cli/commit/cbfa79af25ed0aaee2e78f4fcae0c5849abcbcf5,added port argument to run + ci
https://github.com/cypress-io/cypress-cli/commit/4770c3c3f4f3067066dda943b30f51ec7b0426d2,release 0.5.2
https://github.com/cypress-io/cypress-cli/commit/dfbd6d0edc9cfe3082fb38410dbe18a95a49c74a,publish not release
https://github.com/cypress-io/cypress-cli/commit/630913a83a946f1752ce344391725b6a441e03a1,"renamed env var to CYPRESS_CI_KEY

this clarifies on this usage of this key, and implies its a project
specific key and not a general single ‘cypress api key’"
https://github.com/cypress-io/cypress-cli/commit/ff2360aae5890f58469bff081a74d58d6e8999b2,release 0.5.1
https://github.com/cypress-io/cypress-cli/commit/adf8fddcd10ffb3264c4705525a58ea7369a47a6,remove erroneous console.log
https://github.com/cypress-io/cypress-cli/commit/dc350b9a5651377596c92ef5734245c47bfdbd97,release 0.5.0
https://github.com/cypress-io/cypress-cli/commit/b2a5ec8cf1ab785ee1f88fa6e679179c197ec3bf,automatically install cypress on 'cypress ci' when not found
https://github.com/cypress-io/cypress-cli/commit/f24e37af0fc38249c096c028d722ccd618c82d43,pass after function which is called on finish
https://github.com/cypress-io/cypress-cli/commit/365eae94bd93ced700ffea09fa5f4a752e2a911b,prevent exiting if options.catch is false
https://github.com/cypress-io/cypress-cli/commit/5003cb0969f742badb654a3bddcbbf38fdcbaa81,moved pathToCypress concerns to utils#verifyCypress
https://github.com/cypress-io/cypress-cli/commit/fd790494b186e783b4cf72f7e5355b000448b908,0.4.0
https://github.com/cypress-io/cypress-cli/commit/9dacccde2d555086fa297e0fff9c7fb52be38234,ci status badge / contributing
https://github.com/cypress-io/cypress-cli/commit/0dcd38adb92ddaec9bfed190144558b16427c747,cypress ci - fallback to CYPRESS_API_KEY env var
https://github.com/cypress-io/cypress-cli/commit/5ced3737d5186374792ae52ae6e726244e47d7eb,"cleanup zip after install, tests, error handling"
https://github.com/cypress-io/cypress-cli/commit/f3f0aa014b298cf6ab1642ada5e751b2294c8eb3,release 0.3.1
https://github.com/cypress-io/cypress-cli/commit/b429cda873bcfcd7b27debce85e86145e4c1ef4c,fixed missing dependency
https://github.com/cypress-io/cypress-cli/commit/c4baa29a5b13e3258e735c1ac675af3193ba8878,release 0.3.0
https://github.com/cypress-io/cypress-cli/commit/a456206f92fab83a75056e18037304571180998d,License
https://github.com/cypress-io/cypress-cli/commit/f0ae5cd2f539aa19b31d08f44768fddad633c294,"Merge pull request #1 from cypress-io/samccone-patch-1

:pencil: tweak copy"
https://github.com/cypress-io/cypress-cli/commit/cd843d9d7242c968cc53097b8c7b5542fd39a674,added update notifier + tests
https://github.com/cypress-io/cypress-cli/commit/2e81a10a799689b2046c7b376dc554f2592e1d65,:pencil: tweak copy
https://github.com/cypress-io/cypress-cli/commit/8657474aaee71c936abae22b0551fc6cbb14acc5,circle ci config
https://github.com/cypress-io/cypress-cli/commit/4bdaad6f140f490295e9abfd93288678deaaf8fb,"improved error messages, exit with spawned code, exit with failure code on err, utils spec"
https://github.com/cypress-io/cypress-cli/commit/8ed8bcd1b4db0eff5817acc723ca13276c7de676,added mock-spawn
