;repo_name; repo_url; url_commit; message
;material;https://api.github.com/repos/angular/material;https://github.com/angular/material/commit/e7dfcc166a8dbb7cb07d5c5f339a41e396025733;"fix(fab-speed-dial): opens when trigger button is disabled

- when the trigger is clicked, verify that the trigger button isn't disabled
  before toggling the open state
- style the disabled speed dial trigger fab button using the current theme
  to support both light and dark themes
- fix issue where the disabled background (mostly transparent)
  allowed opaque `md-fab-action-item`s to fade through
- disabled fab buttons now have no `box-shadow` which is consistent
  with Angular Material
- fix basic usage demo to not have a black hover/focus background
  as that doesn't work at all on dark theme and was confusing in light theme
- add test for when the click occurs on the `md-icon` instead of the `md-button`
- remove duplicate `$button-fab-width` variable

Fixes #9467"
;angular-example-app;https://api.github.com/repos/Ismaestro/angular-example-app;https://github.com/Ismaestro/angular-example-app/commit/111c13e49c94dd5e66af92d11b12ac1579001ff8;feat(app): fix tests
;generator-angular-fullstack;https://api.github.com/repos/angular-fullstack/generator-angular-fullstack;https://github.com/angular-fullstack/generator-angular-fullstack/commit/a4852fa85c224d6bcfdd1e02b08ccc8eec447685;fix: .yo-rc test
;generator-angular-fullstack;https://api.github.com/repos/angular-fullstack/generator-angular-fullstack;https://github.com/angular-fullstack/generator-angular-fullstack/commit/43b24b3c3d2485bfdd57e3bf2c55457510c1df05;fix: gen tests
;angular.io;https://api.github.com/repos/angular/angular.io;https://github.com/angular/angular.io/commit/3239ebca8dc2bacc03aa01dc6987b3e4f0e184e8;chore: enable old ignored tests (#3531)
;angular.io;https://api.github.com/repos/angular/angular.io;https://github.com/angular/angular.io/commit/1920823663630cae54f3d8ce5e94df5eaf237b14;"fix: redirect angular.io/docs to the latest ts docs (#3410)

* fix: redirect angular.io/docs to the latest ts docs
* Update firebase.json
* fix: redirect instead of rewrite requests to /docs
* squash: use absolute url"
;angular.io;https://api.github.com/repos/angular/angular.io;https://github.com/angular/angular.io/commit/69294a25c2c53f38494b77f1233304eda43af67e;docs(testing): port to Angular v4 (#3524)
;protractor;https://api.github.com/repos/angular/protractor;https://github.com/angular/protractor/commit/20f6a02a4276828c8e664c21f55703505ad77b91;"chore(tests): clean up circleci config (#5201)

closes #5191"
;protractor;https://api.github.com/repos/angular/protractor;https://github.com/angular/protractor/commit/d777738489baf4939d2b9cf6d570b14fae0469d4;"chore(tests): circleci - chrome 69 requires chromdriver to 2.44 (#5182)

- Move circle.yml file to .circleci/config.yml to satisfy circleci
warnings (version 1.0 deprecation).
- The browser in circle is version 69. The browser requires chromedriver
2.44."
;protractor;https://api.github.com/repos/angular/protractor;https://github.com/angular/protractor/commit/705482762703e0951627ba1ab0ceac2b7f70b2f0;"chore(types): fix types to use not @types/selenium-webdriver (#5127)

- Remove the USE_PROMISE_MANAGER test in spec/ts/basic
- Remove the check if we are using the control flow or not"
;protractor;https://api.github.com/repos/angular/protractor;https://github.com/angular/protractor/commit/68491dd8270fbc5dfbed7a2c6117783a66bc9601;"chore(expectedConditions): update generic Function typings (#5101)

- Use `() => Promise<boolean>` over `Function` typings.
- Fix an ExpectedConditions test where it was set to a const.
- Fix a TypeScript typing interface issue with RunResults in taskRunner."
;protractor;https://api.github.com/repos/angular/protractor;https://github.com/angular/protractor/commit/d213aa9aea2c10efb497202c6ec2aa98e416684c;" deps(selenium): upgrade to selenium 4 (#5095)

- elements workaround for WebElement.equals
- added a better unhandled rejection warning message in the launcher
- remove global function wrappers for mocha (these wrappers went away with
control flow)
- fix the attach to session driver provider

Typing exported from Protractor:

- removed ActionSequence and EventEmitter (actions is currently missing)
- removed promise.Promise
- removed Promise, defer, delayed, createFlow, controlFlow, all,
fulfilled, filter, when

Typings exported from WebDriver:

- removed attachToSession
- removed WebDriver instance methods: touchActions, call
- removed WebElement getSize and getLocation for getRect
- removed redefined global vars for testing
- In the typings, we are missing Options.setScriptTimeout method. This should not impact users unless they are using the driver.manage() method.

Tests:

- fix element equals test
- add missing 'await' in colorList test that is causing unhandled promise rejections.
- remove control flow related tests
- disable the install test. Installing from ""file:../../"" is not working.
- fix the attach to session driver provider test to exit with a 1 if errors are encountered"
;protractor;https://api.github.com/repos/angular/protractor;https://github.com/angular/protractor/commit/4672265773b415e80554f94bdcc9637340b70c25;"chore(browser): remove timing issues with restart and fork (#5085)

- remove .ready since forking should automatically return a browser
- getNewDriver should return a promised WebDriver that can be awaited
- fix interaction tests and local driver tests
- update unit tests for async await due to getNewDriver fix

closes #5031"
;angular2-jwt;https://api.github.com/repos/auth0/angular2-jwt;https://github.com/auth0/angular2-jwt/commit/de87cdcaa5030406d6755aea63dd952f7f682e26;"Bump npm-registry-fetch from 4.0.4 to 4.0.5

Bumps [npm-registry-fetch](https://github.com/npm/registry-fetch) from 4.0.4 to 4.0.5.
- [Release notes](https://github.com/npm/registry-fetch/releases)
- [Changelog](https://github.com/npm/npm-registry-fetch/blob/latest/CHANGELOG.md)
- [Commits](https://github.com/npm/registry-fetch/commits)

Signed-off-by: dependabot[bot] <support@github.com>"
;angular2-jwt;https://api.github.com/repos/auth0/angular2-jwt;https://github.com/auth0/angular2-jwt/commit/955f9d8fe92fd8b8fa493a3aae0eab44e484d011;testing np
;generator-angular;https://api.github.com/repos/yeoman/generator-angular;https://github.com/yeoman/generator-angular/commit/e994d86e276eeb4963433da0865d4eb06e38eab3;"chore(tests): fix typo

correct a test description message

Closes #1254"
;generator-angular;https://api.github.com/repos/yeoman/generator-angular;https://github.com/yeoman/generator-angular/commit/197c8a9ab6672cbc2b1fb948cfda1660351a5fc7;chore(tests): simplify some tests
;generator-angular;https://api.github.com/repos/yeoman/generator-angular;https://github.com/yeoman/generator-angular/commit/56eb1431bf6fb5aed85cf65419395e4be8284639;chore(tests): refactor angular:app tests
;generator-angular;https://api.github.com/repos/yeoman/generator-angular;https://github.com/yeoman/generator-angular/commit/0a626c8072d1a22dd94b4b173154408885ba2bcd;chore(tests): remove test-load.js
;generator-angular;https://api.github.com/repos/yeoman/generator-angular;https://github.com/yeoman/generator-angular/commit/ccc75da58eb8dc21c629f4e35fa5c7a82b284a46;"chore(tests): refactor subgens tests

Split up test for subgenerators in their own files"
;generator-angular;https://api.github.com/repos/yeoman/generator-angular;https://github.com/yeoman/generator-angular/commit/7436702f84c431283ca805795da98c880d7bd932;chore(tests): refactor appname substitution test
;generator-angular;https://api.github.com/repos/yeoman/generator-angular;https://github.com/yeoman/generator-angular/commit/a0c87521d1b1c10796c56e87f818b37e5059051e;"chore(tests): update code styles in tests

Update route tests to latest yeoman style"
;generator-angular;https://api.github.com/repos/yeoman/generator-angular;https://github.com/yeoman/generator-angular/commit/980d8f0b614341113f7467f333729a00f094a7a5;chore(tests): update test helpers
;awesome-angular;https://api.github.com/repos/PatrickJS/awesome-angular;https://github.com/PatrickJS/awesome-angular/commit/ae468ab631ae054cd04e5d5a655bba0917025b18;"Update link to Testing Angular online book / ebook (#438)

The book moved to its own domain. Still free, fast, no ads, no tracking."
;awesome-angular;https://api.github.com/repos/PatrickJS/awesome-angular;https://github.com/PatrickJS/awesome-angular/commit/cd3bd5da084665ce24f3b47fe8ececf85ae28dec;Add link to online book on testing (#429)
;angular-strap;https://api.github.com/repos/mgcrea/angular-strap;https://github.com/mgcrea/angular-strap/commit/6422662368d3eadbfea1506efee55c5d843946d2;"feat(modal): 508 support in modal (#2229)

* feat(modal): 508 support in modal

508 and screen-reader support in modal.

* fix(eslint): Modal eslint errors

Fix the eslint erros with modal.js.

* fix(modal): fix skipped tests

Remove the force flag from the modal tests.

* fix(modal): aria-hidden on body without backdrop

Only apply the aria-hidden to the body element when the backdrop option
is specified."
;angular-strap;https://api.github.com/repos/mgcrea/angular-strap;https://github.com/mgcrea/angular-strap/commit/8c72797d15a2b11a2681d5def72fcea5cf37e665;"Merge pull request #2209 from madflow/chore_angular_1_6

chore(tests) - introduce angular 1.5 and 1.6 in Travis test grid"
;angular-strap;https://api.github.com/repos/mgcrea/angular-strap;https://github.com/mgcrea/angular-strap/commit/209142c60c67dba5e5ebd9fbeb994165c2de5f7b;chore(tests) - introduce angular 1.5 and 1.6 in Travis test grid
;quickstart;https://api.github.com/repos/angular/quickstart;https://github.com/angular/quickstart/commit/3150b604822768c463b4e304f840a75c1237859d;chore: bump to latest in-memory-web-api version
;angular2-rxjs-chat;https://api.github.com/repos/ng-book/angular2-rxjs-chat;https://github.com/ng-book/angular2-rxjs-chat/commit/8e83b0cfc6e02efd53dbff248dbaa9fbf5101e23;fixes e2e tests
;angular2-rxjs-chat;https://api.github.com/repos/ng-book/angular2-rxjs-chat;https://github.com/ng-book/angular2-rxjs-chat/commit/2dde7f97e98531af7d9ecac3f0e6d4bd4f5e0414;ng test single run
;angular2-rxjs-chat;https://api.github.com/repos/ng-book/angular2-rxjs-chat;https://github.com/ng-book/angular2-rxjs-chat/commit/67d7ba9ea45ada59b819b7fa681aa28d7253f381;updated bats test
;angular2-rxjs-chat;https://api.github.com/repos/ng-book/angular2-rxjs-chat;https://github.com/ng-book/angular2-rxjs-chat/commit/54302b1e8efda13d5f6056198ec66e84d56f1f4f;fixes the protractor test
;angular2-rxjs-chat;https://api.github.com/repos/ng-book/angular2-rxjs-chat;https://github.com/ng-book/angular2-rxjs-chat/commit/49b6eab1c5db4729b2426d10bec04a5fc2d836d1;rename e2e test
;angular2-rxjs-chat;https://api.github.com/repos/ng-book/angular2-rxjs-chat;https://github.com/ng-book/angular2-rxjs-chat/commit/5294cf50ca5f87274d22491fe1717e1113f4cfc2;rxjs bats test rename
;angular2-rxjs-chat;https://api.github.com/repos/ng-book/angular2-rxjs-chat;https://github.com/ng-book/angular2-rxjs-chat/commit/331b1de92e2615afe1a4a66bc2325d5507ecf817;added protractor tests
;angular2-rxjs-chat;https://api.github.com/repos/ng-book/angular2-rxjs-chat;https://github.com/ng-book/angular2-rxjs-chat/commit/672fbad25e593ab4ff3a966fbc2b5edb03392207;updated test.bundle.js
;angular-seed;https://api.github.com/repos/mgechev/angular-seed;https://github.com/mgechev/angular-seed/commit/f97ac76fcc7406cd8e08ba251c2a8f443ca63584;"Update cssnano to the latest version 🚀 (#2422)

* chore(package): update cssnano to version 4.1.10

* chore(package): update lockfile package-lock.json"
;angular-seed;https://api.github.com/repos/mgechev/angular-seed;https://github.com/mgechev/angular-seed/commit/af6178867acc4353fb8837e4d35c59e2e4b40859;"Update @angular-devkit/build-optimizer to the latest version 🚀 (#2418)

* fix(package): update @angular-devkit/build-optimizer to version 0.13.1

* chore(package): update lockfile package-lock.json"
